Date,GS,JPM,^GSPC
2020-02-26,-0.00844510814696875,0.003005120894400193,-0.0037856973235292912
2020-02-27,-0.04788917160660855,-0.04250465700508066,-0.045168136352262245
2020-02-28,-0.024210197313557558,-0.04430573085251499,-0.008272463109652683
2020-03-02,0.04242054129939188,0.04554080776739955,0.04501086876941329
2020-03-03,-0.0292586074850254,-0.038246842489209065,-0.02851048492291497
2020-03-04,0.025767555347495197,0.024408959975048994,0.04133634936063402
2020-03-05,-0.048840527334960804,-0.050305681570436356,-0.03451078243998218
2020-03-06,-0.03033624106949606,-0.05306355598478074,-0.017200943652385448
2020-03-09,-0.109720005365058,-0.14555216538562377,-0.07901041294037192
2020-03-10,0.06464344685024681,0.07482622421109575,0.048215052425859106
2020-03-11,-0.06998142399921647,-0.048214340988300464,-0.05010289280860558
2020-03-12,-0.13169639957316992,-0.08602655882918775,-0.09994485240247286
2020-03-13,0.16195137906126078,0.16562030550605567,0.08880840694923542
2020-03-16,-0.13588053041798887,-0.16210578964817213,-0.12765219747281709
2020-03-17,0.02559737934663886,0.059318963153258686,0.05822631263569189
2020-03-18,-0.1250412621437098,-0.11123193903014439,-0.05322227233208032
2020-03-19,0.06544423764518204,0.016668080691809806,0.004696760970401392
2020-03-20,-0.0770092163404259,-0.021327858417585333,-0.04432762405336721
2020-03-23,-0.02516778080158044,-0.05501912008599863,-0.02973150100957689
2020-03-24,0.1292993198845549,0.1123837702678756,0.08968323251796306
2020-03-25,0.009911646101855354,0.03663823407868616,0.0114689904208225
2020-03-26,0.06645838020330341,0.06734173126498622,0.06054383107424677
2020-03-27,-0.045977290140010396,-0.07390421901348887,-0.03426784554162676
2020-03-30,0.008051363242483234,0.025674407925770915,0.032966590569975196
2020-03-31,-0.03201953253856438,-0.037818501733104526,-0.01614231078841577
2020-04-01,-0.062044728445934005,-0.065049571715881,-0.04514636273278683
2020-04-02,0.03143677078275431,0.0366597341133561,0.02257265705696021
2020-04-03,-0.02021223661638949,-0.04034120079555059,-0.015252860825945014
2020-04-06,0.07409341068980613,0.06237969160731094,0.06796824414483105
2020-04-07,0.04805864503220025,0.013104022215179256,-0.0016043390483631015
2020-04-08,0.0638154675124909,0.039585612015685,0.033489371191285144
2020-04-09,0.04042401759476277,0.08591497102858714,0.014383470303699575
2020-04-13,-0.027956927575646162,-0.045491790984922176,-0.010156059444677012
2020-04-14,-0.005316019228968294,-0.027778154558617096,0.03011455957230691
2020-04-15,0.001625836629598254,-0.0505770900190079,-0.022276732672368738
2020-04-16,-0.008325005873832225,-0.0388550900749598,0.005799837839541411
2020-04-17,0.03578454221408123,0.08607577150654944,0.026440932021320585
2020-04-20,-0.016983626238704197,-0.037138424311264906,-0.018042845615347858
2020-04-21,-0.0372138392663075,-0.029433370582170326,-0.031155115236330744
2020-04-22,0.012407593410329376,0.0032512309274377316,0.022671300582136844
2020-04-23,-0.0052986631050000454,0.0005595373385300917,-0.0005395676601960275
2020-04-24,0.011078067739519248,0.014658782262150005,0.013822090566839584
2020-04-27,0.03628285823717903,0.04220130469655281,0.014606868181735955
2020-04-28,0.018729471175982226,0.007055983737395799,-0.005256170190484077
2020-04-29,0.016019886022537122,0.02661300913006759,0.026236704045073722
2020-04-30,-0.03540335286158136,-0.02169280854007649,-0.00925514331905486
2020-05-01,-0.035064015895490463,-0.026561025033963404,-0.02846021101477625
2020-05-04,-0.006060151129205771,-0.011974905640330213,0.004240822578849723
2020-05-05,0.012813113861704473,-0.0015205758345544496,0.008999935197779863
2020-05-06,-0.007769899334447494,-0.018983434926676424,-0.00700388039904265
2020-05-07,0.030065782459248958,0.01035938803212666,0.0114389557548904
2020-05-08,0.016698285842488225,0.016203909496521618,0.016730795065226012
2020-05-11,-0.01210160316930331,-0.029892144654094288,0.00013306936679136072
2020-05-12,-0.033024599909184715,-0.03322342222172914,-0.020713365772047965
2020-05-13,-0.031004480560167913,-0.03507900936205388,-0.01761699662428029
2020-05-14,0.015307122825599428,0.04069343690434746,0.011458917804072044
2020-05-15,-0.014899801460509288,-0.018683453563840047,0.003918675203722799
2020-05-18,0.056608807124472804,0.051613331347939884,0.031015208770073244
2020-05-19,-0.022519107750923695,-0.019875585359883097,-0.010539747711598935
2020-05-20,0.02009698594288256,0.029557748010663687,0.016513990613415075
2020-05-21,-0.0074127479236070215,-0.012782583547243043,-0.007803968309953113
2020-05-22,-0.000944440413010561,-0.0077933700019006125,0.002350945686812267
2020-05-26,0.085852876722746,0.06856804106687076,0.012214285021459936
2020-05-27,0.06706646611008438,0.056305788218842245,0.014718447490315256
2020-05-28,-0.041088345560908124,-0.015008005304396832,-0.0021101393249196576
2020-05-29,-0.023787275544854047,-0.0258674774395935,0.0048007935523077805
2020-06-01,0.017355701264264667,0.01316951238820252,0.003744216478363427
2020-06-02,0.02083876133565976,0.0033412862867514548,0.008177307282400292
2020-06-03,0.031012144207775982,0.05257112418698018,0.013556670812562288
2020-06-04,0.01998232807131739,0.02059781243953651,-0.0033743890836088752
2020-06-05,0.014327512294152633,0.044018690737634536,0.025874012821637038
2020-06-08,0.013174577617134808,0.01976202454221898,0.01196965640580494
2020-06-09,-0.012348890983341576,-0.02598472963883225,-0.007829743419721424
2020-06-10,-0.02122317608660307,-0.04137250599755493,-0.0053272557351817795
2020-06-11,-0.09520246221635453,-0.0871313712749382,-0.060752692996288715
2020-06-12,0.0386499260409936,0.02699579034167421,0.012976286605210774
2020-06-15,0.02220189123561589,0.01372333823003391,0.008277860818175498
2020-06-16,0.01577334374616335,0.007968145727891951,0.018784852866710722
2020-06-17,-0.016355138270149894,-0.02560419903452882,-0.0036067962326296055
2020-06-18,-0.011462731223998546,-0.005443022204826065,0.0005940434038027576
2020-06-19,-0.010900995551510029,-0.01148683413348639,-0.0056655135656740185
2020-06-22,0.008838439329418968,-0.010896464431808361,0.006474093296658268
2020-06-23,0.006663427989524351,0.012122608939076684,0.004298169191484291
2020-06-24,-0.033568168915349084,-0.033961377683888294,-0.02619526559566232
2020-06-25,0.04483374060260825,0.034267659572956966,0.010899827728216849
2020-06-26,-0.09044998387003478,-0.056378117829970265,-0.024525204274830514
2020-06-29,0.0223706539970685,0.00441838824519003,0.01457888811353314
2020-06-30,0.021223502058810517,0.011333357407806055,0.015292349435755526
2020-07-01,-0.00025298106190163594,-0.008541536274706552,0.0050095639758716
2020-07-02,-0.0008608929169771073,-0.006454394775844641,0.004530970476816165
2020-07-06,0.04922432002750021,0.024939972090029627,0.015756930832163007
2020-07-07,-0.03934417744670604,-0.02861609214638161,-0.010877477869643215
2020-07-08,0.014392317277958533,0.010559341108224984,0.0077969862634308384
2020-07-09,-0.02716413461098366,-0.02188844838173587,-0.005659591476195658
2020-07-10,0.04339752891955673,0.05322501673923963,0.010411809774444336
2020-07-13,0.016021997519859887,0.0142329640287997,-0.009406645216058607
2020-07-14,0.0242627694672235,0.005718360898855579,0.013317300582903258
2020-07-15,0.013413672458802317,0.015358534226451503,0.009041056936354153
2020-07-16,-0.010334432956688566,0.002803634274598288,-0.003411915214114103
2020-07-17,-0.01530256340702163,-0.018671364638384702,0.0028445625875832548
2020-07-20,0.0014180520640634242,-0.008799817153832379,0.008371797255140478
2020-07-21,0.0014631846027546302,0.02145372850611782,0.0016776293345603932
2020-07-22,-0.02880446120658675,-0.0072691001404461275,0.00573063059447243
2020-07-23,-0.014571651388764373,0.0029341945169631956,-0.012396378412246278
2020-07-24,-0.007664024414016701,-0.007097308206699182,-0.006209640024275487
2020-07-27,0.007664024414016701,-0.014141000588646868,0.007367928821482295
2020-07-28,-0.006919803992919249,0.004324980135860024,-0.0064944354186469155
2020-07-29,0.004750165889428004,0.0239605433211727,0.01235178335174325
2020-07-30,-0.015170284450778837,-0.027047949884056344,-0.003757301763455345
2020-07-31,-0.007899570847590631,-0.003924380345860179,0.007641236242175609
2020-08-03,0.00719767875875732,-0.005603427772566505,0.007155362664359899
2020-08-04,0.011221223429779492,-0.005739597473075619,0.0036054230261335363
2020-08-05,0.014181864914491804,0.01722387478980192,0.006409160435516981
2020-08-06,-0.0013210573618724908,0.0003085500643429384,0.006407126020665288
2020-08-07,0.01949060162486127,0.021768731057719926,0.0006328292699571136
2020-08-10,0.005315470846573689,0.012598928350425531,0.0027384652733921655
2020-08-11,0.007991635464040137,0.031108840572183993,-0.008001055401377855
2020-08-12,0.005056875626690882,-0.008512309518216021,0.013899502293613253
2020-08-13,-0.017787996148170393,-0.005552590179767947,-0.0020492726761567326
2020-08-14,-0.0020174767546663475,0.0003906720850110901,-0.00017189739627809786
2020-08-17,-0.023843061143358213,-0.026718436187839423,0.002706177507423746
2020-08-18,-0.008704786872941739,-0.014038501504924916,0.002300740419816094
2020-08-19,0.008458521017675302,0.00233660241144662,-0.004414123345181764
2020-08-20,-0.005779639863989772,-0.012045881366975486,0.003153654768345504
2020-08-21,0.0028692340551694784,-0.0005136684188222773,0.0034351999829738133
2020-08-24,0.02396582864063035,0.027765466881111145,0.009993615364901842
2020-08-25,-0.006483771443045683,0.004387745838494439,0.003589899745540137
2020-08-26,0.005904867924880541,-0.014129236385729271,0.010144001344842835
2020-08-27,0.014040495693048882,0.032369806085456254,0.0016716460318093596
2020-08-28,-0.011678623996220772,0.004095151773594985,0.006710002849569463
2020-08-31,-0.013767300603894306,-0.025425041333517306,-0.0021973751755091087
2020-09-01,0.0028757926579690007,-0.0004992068321190146,0.007496831420706229
2020-09-02,0.02204655633958552,0.014966354278645788,0.015249050143870235
2020-09-03,-0.011877514067823114,-0.0031530195550226736,-0.03575759414218638
2020-09-04,0.016153301685277732,0.02138226279427613,-0.008166280754274169
2020-09-08,-0.04093264928619256,-0.03539495083260036,-0.028148829086466876
2020-09-09,-0.0012848754364487291,0.00946273880355708,0.019944760662180983
2020-09-10,-0.010988881866132338,-0.010363828605610692,-0.017741245925396498
2020-09-11,0.004539471934860373,0.012344585377060291,0.000532930158087197
2020-09-14,0.00208819334410304,0.013756741657290128,0.0126613350250242
2020-09-15,-0.016727972418059345,-0.0316259561236194,0.005205785930499474
2020-09-16,0.013444532424512268,0.004221517757593496,-0.00462964689215184
2020-09-17,-0.029584170263034615,-0.011500171343937993,-0.008447949528552101
2020-09-18,0.0001539622734387791,-0.002132945694162558,-0.011245576947828795
2020-09-21,-0.004423196066123403,-0.03139781798617669,-0.011638564027299125
2020-09-22,-0.012343940322349312,-0.01097174153582614,0.010463016398377434
2020-09-23,-0.029122617999285616,-0.016363113869585888,-0.0240073389143749
2020-09-24,0.04717190446835762,-0.000862936418185356,0.002983005554629159
2020-09-25,-0.0008204054354985502,0.00870362274381975,0.01585043922418805
2020-09-28,0.0209134586834665,0.028372966616066364,0.015982191853854744
2020-09-29,-0.011519422255933165,-0.008459192826894224,-0.004824282704444016
2020-09-30,0.02101851306025626,0.009602392876384869,0.008219842568379931
2020-10-01,-0.012114676314858741,0.007244955985028945,0.005278949564294422
2020-10-02,0.006776238026025894,0.009442728133346456,-0.00962381286637104
2020-10-05,0.00945991206868424,0.011679425142038902,0.01781310900290123
2020-10-06,-0.0035245722155128334,-0.01035231294633654,-0.014072064387523397
2020-10-07,0.012404763827661647,0.01729506284002902,0.01724716377024116
2020-10-08,0.021284586035091202,0.02034704109314589,0.00797821289486933
2020-10-09,-0.002117840862052134,-0.005714882469485261,0.008755095180752903
2020-10-12,0.03121252289370524,0.012178558466216849,0.016282530158324704
2020-10-13,-0.015579340429944466,-0.016337374023973616,-0.006326891629163001
2020-10-14,0.0019903246814267916,-0.005572129428085049,-0.006645172084059681
2020-10-15,-0.012528995146474209,0.014856170842725724,-0.0015289235142130764
2020-10-16,-0.011523472255522194,-0.00206661571366773,0.0001349104566301662
2020-10-19,-0.0025249067111525747,-0.016989122944718105,-0.01646466351494169
2020-10-20,0.011312101342952907,0.005695171294126666,0.004716195320000338
2020-10-21,-0.024919745174890373,-0.01001310030705671,-0.002198114011569885
2020-10-22,0.012196718751709135,0.034712948909137786,0.005205354003491536
2020-10-23,-0.0017542184675587436,0.008999047894766576,0.003439838320389299
2020-10-26,-0.01920386932975937,-0.025068367110860912,-0.018764472985321135
2020-10-27,-0.027520545472584423,-0.019046255914947352,-0.0030302053504467352
2020-10-28,-0.030667799429511255,-0.028490218945573353,-0.035925542108577346
2020-10-29,0.0008954105885941033,0.006504563291773735,0.011876524939998134
2020-10-30,-0.004749648305310217,0.008913564990695733,-0.0122037134452615
2020-11-02,0.00611753670323445,0.022291498188462988,0.012242950890591686
2020-11-03,0.0398372617622611,0.031034638423697913,0.01764273768407776
2020-11-04,-0.00030317110107969114,-0.031034638423697913,0.02180752565509181
2020-11-05,0.02539872364330442,0.04008355271382946,0.019273265776702075
2020-11-06,-0.008411371159463776,-0.013410064504705055,-0.0002877565853740549
2020-11-09,0.06571478243063744,0.12697832713507573,0.011631974746343587
2020-11-10,0.011748555952142858,-0.003255978249580238,-0.0014007752208673452
2020-11-11,0.0026634926903561507,-0.015045661236237073,0.0076227283629926035
2020-11-12,-0.01636807656440631,-0.01236041178884495,-0.010028651547070666
2020-11-13,0.021080636553399756,0.0062431424603888175,0.013518546706293932
2020-11-16,0.014950683958721456,0.027834808959514845,0.011580734922832292
2020-11-17,0.010155956114999753,-0.010196758780538495,-0.004803443784647143
2020-11-18,-0.0015591532153100829,-0.007434341018823787,-0.011631210647481183
2020-11-19,0.0012030400730038693,0.0026861725945348525,0.003938675690733362
2020-11-20,-0.00544742007960064,-0.008603867229420636,-0.006815737372919628
2020-11-23,0.0242393026679828,0.02839635829839615,0.005620108181849659
2020-11-24,0.03718824568145074,0.0452002550030155,0.016032458814033035
2020-11-25,-0.004050325035369617,-0.01051569440283906,-0.0015856747555105244
2020-11-27,-0.004831129541424062,-0.006659819547159884,0.002394111025902035
2020-11-30,-0.020688287152013096,-0.027939952023604775,-0.004606140636973066
2020-12-01,0.0064842659570159,0.01565557308695098,0.011208140661594257
2020-12-02,0.02371682967432065,0.01902615969370114,0.0017895645286039041
2020-12-03,-0.00921545538628088,-0.006576832780578634,-0.0006243520802939884
2020-12-04,0.01730387595500993,0.009031989310797073,0.008797463715186638
2020-12-07,-0.004727766000034883,-0.003767092298176067,-0.0019375134389640891
2020-12-08,0.0016342243999734052,0.0009841131508823153,0.0027832711701716306
2020-12-09,0.016526601933096075,-0.007817336138468356,-0.007980964948473002
2020-12-10,0.006485744044982589,-0.0064645211839087224,-0.0012859345277718148
2020-12-11,-0.018208923627589968,-0.005920870415067725,-0.0012657980842316618
2020-12-14,-0.00920937570301561,-0.010594520214701753,-0.00436878824514686
2020-12-15,0.01932507570841402,0.01693106088405205,0.012838482022218045
2020-12-16,0.005512196618811416,0.002904674246280159,0.0017712256203239463
2020-12-17,0.0027037640700848797,-0.008321592626884033,0.0057411428089828576
2020-12-18,-0.00945414722020832,-0.0049423877603063104,-0.003517296952148641
2020-12-21,0.059523511436550436,0.03685040561095576,-0.003913928486909413
2020-12-22,-0.02717746517239039,-0.015333510385202587,-0.0020752446917704503
2020-12-23,0.0251129230006919,0.027561131370769765,0.000745533271818033
2020-12-24,-0.0011314978907357442,-0.004407259506359118,0.0035303499794867577
2020-12-28,0.0133011856348908,0.00656369696470982,0.00868470753841244
2020-12-29,-0.006105067469280634,-0.00263626438817699,-0.002229864827279826
2020-12-30,0.005565671153201279,0.002795851725607257,0.00134064809508061
2020-12-31,0.01628592925503103,0.013548510398251778,0.006418204711703623
2021-01-04,0.004879843867795053,-0.009488463190610474,-0.014864762712026192
2021-01-05,0.022130631910973975,-0.0017493739907132877,0.00705763138336124
2021-01-06,0.05255664446448449,0.04588675455128044,0.005693603382475487
2021-01-07,0.021137329910430935,0.03231147961408176,0.0147382601077517
2021-01-08,-0.005397731555333962,0.0011034548591810633,0.005476837393516121
2021-01-11,0.012844622390209892,0.014813995324313822,-0.006576327616620858
2021-01-12,0.028120788577816747,0.015596666002108073,0.0004157020305690651
2021-01-13,0.002412662473117777,0.0009267198112619113,0.0022730563867252584
2021-01-14,0.016142825933634697,0.005825478629831515,-0.00376051306874281
2021-01-15,-0.022534080860318717,-0.018084183920612062,-0.0072160007982784435
2021-01-19,-0.022883669571613474,-0.00433719141224298,0.008103457635762368
2021-01-20,-0.012759544721637539,-0.015109167447354466,0.013839417376511065
2021-01-21,-0.003794175738417671,-0.008419542918880474,0.00031667316131311907
2021-01-22,6.918076895523484e-05,-0.00774338292305643,-0.0030151526629378367
2021-01-25,-0.022187049367246914,-0.01256079273821431,0.003609317513017629
2021-01-26,-0.004532581194008678,-0.004095517991426156,-0.0014899431611539171
2021-01-27,-0.03037587213984949,-0.02867912546158191,-0.026013315126100167
2021-01-28,0.006163975079999773,0.017444331094253585,0.009713298778759594
2021-01-29,-0.014097802351218824,-0.01112927824015486,-0.019500377654791734
2021-02-01,0.013042857178914957,0.0073560823630876015,0.015924300234678057
2021-02-02,0.04358884775794536,0.030318057839600066,0.013802528814311543
2021-02-03,0.005490653919179245,0.011386160438629389,0.0010082606153449802
2021-02-04,0.017860726606128807,0.022752366794854595,0.010794847643921912
2021-02-05,-0.0008514261902172748,-0.001954924248831702,0.0038899196077633036
2021-02-08,0.022404690094815827,0.015533202433476667,0.007372107476289358
2021-02-09,0.001032275831843954,-0.004003991879766744,-0.001114145421722057
2021-02-10,0.012633720922513803,0.0005729969321714989,-0.00034524452239104164
2021-02-11,-0.006462242849382349,-0.0027963978969545167,0.001661074814588659
2021-02-12,0.013144247811447407,0.014116844284011165,0.0046999709261612566
2021-02-16,0.01824461599182481,0.023785619200531016,-0.0005694345154143576
2021-02-17,0.0024971961181305957,0.003106212727261415,-0.0003204533489178374
2021-02-18,-0.009122498090756714,0.0033712249773136804,-0.004425614227242747
2021-02-19,0.018289297750855305,0.0165530017017419,-0.0018566190956654793
2021-02-22,0.003952636869296811,0.00934680074006522,-0.007762892893710571
2021-02-23,0.007357586918026016,0.00799948890282387,0.0012555296115266401
2021-02-24,0.0351810478699921,0.017442071423845462,0.011287667670986323
2021-02-25,-0.00874855147309539,-0.013664658283111919,-0.024783394424172656
2021-02-26,-0.025586954596319877,-0.02688276268276546,-0.004761532293798609
2021-03-01,0.03215553309122132,0.022374715454674288,0.023512173225693545
2021-03-02,0.0030868559123202743,-0.00326116226678419,-0.008113678739508856
2021-03-03,0.010490470763754978,0.01914761504735729,-0.013152335894801581
2021-03-04,-0.01548872077998631,-0.015487877347937662,-0.013508038064390604
2021-03-05,-0.005847832633646632,0.002321997275736898,0.019308356338710198
2021-03-08,0.020618686025777322,0.013165880072200764,-0.00537364322402567
2021-03-09,-0.01083077499871532,-0.007088051015506025,0.014055400743931301
2021-03-10,0.03399025694494995,0.021502020597859328,0.006012203770987767
2021-03-11,0.00023392706185987322,-0.005235090493142636,0.010341825500656654
2021-03-12,0.019424244524503642,0.011788628582857008,0.001014883327531635
2021-03-15,-0.007944116336850549,-0.005007706964658354,0.006470939539413578
2021-03-16,-0.012620838888348196,-0.012043661975556397,-0.0015709169785971255
2021-03-17,0.00943711525576063,0.01023989425720373,0.0028752446501592033
2021-03-18,0.00880296539452985,0.01637177731690098,-0.014870560065947558
2021-03-19,-0.010979560532099697,-0.01604941614693356,-0.0006028856737536614
2021-03-22,-0.014249873602291352,-0.027246781463149183,0.007000556898342225
2021-03-23,-0.022531120998996457,-0.010052306242405606,-0.007660118119334314
2021-03-24,-0.009448588502977806,0.007731232832144386,-0.005482336600348248
2021-03-25,0.005764560712022693,0.012732354912529331,0.0052265834327283045
2021-03-26,-0.009605731313943267,0.01651313879091365,0.01649441865871637
2021-03-29,-0.005083314464435773,-0.015661390052573942,-0.0008683896263868007
2021-03-30,0.019096267286697888,0.011720430557224049,-0.0031628294096499587
2021-03-31,-0.015204947461197271,-0.014672103457875174,0.0036159535924209507
2021-04-01,0.00195531845908814,0.009675246910297197,0.011755830427674141
2021-04-05,-0.012592709044081829,-0.0005857651301015565,0.0143349877622434
2021-04-06,0.0108208525272806,-0.007055176063253121,-0.0009740049407973572
2021-04-07,-0.001560593872688365,0.015546542011548148,0.001474145698107776
2021-04-08,0.013958251949000022,0.0012256247229238681,0.00421175094059123
2021-04-09,-0.0009971058572411096,0.007450282919120532,0.0076902881356879504
2021-04-12,0.003108728946783046,-0.0021138388908799044,-0.00019609807474019192
2021-04-13,-0.012615413946047482,-0.011998599957269818,0.0032890718770630656
2021-04-14,0.02313728068683396,-0.01886718000219645,-0.004096104320730376
2021-04-15,0.009496975128668872,0.0063286613735451525,0.011033101401119794
2021-04-16,0.011044996242059568,0.0073985008857953005,0.003602323390516915
2021-04-19,0.0022760406272706035,-0.004249126587702712,-0.0053206898937574465
2021-04-20,-0.033219320235510885,-0.0223909039296446,-0.006825561005078029
2021-04-21,0.010162672077521862,0.008472009740308373,0.009263020919853204
2021-04-22,-0.013271025680137605,-0.021282386915669527,-0.009253337860554822
2021-04-23,0.02536692222961534,0.018954777380785437,0.0108694098955322
2021-04-26,0.012213261013176435,0.002460484148624431,0.0017806845645829128
2021-04-27,0.009012640580261078,0.004572437289385611,-0.0002149189814453223
2021-04-28,0.004260536972943818,0.0064584100943836376,-0.0008458975873963936
2021-04-29,0.013864591242429114,0.01925768140992279,0.0067400415367036
2021-04-30,-0.012888288027576245,-0.008932129824409607,-0.007220713417121161
2021-05-03,0.004895420424126051,-0.002929955873597123,0.002744321649512216
2021-05-04,-0.0009143067043186903,0.013728975787604014,-0.0067007374898473415
2021-05-05,0.021995059856712906,0.013035382949307284,0.00070321644711413
2021-05-06,0.023080409670861002,0.0199245967927677,0.008132299498631923
2021-05-07,0.013354196018029896,0.0034169140702813294,0.007346291419187523
2021-05-10,-0.005976522922909844,-0.00012407289009530587,-0.0104904805031385
2021-05-11,-0.024047217418934785,-0.01676301436620342,-0.008711750141781494
2021-05-12,-0.01545562033165293,-0.006898956896272068,-0.021682782358302788
2021-05-13,0.012366792163313711,0.025397214498070753,0.012099644578093205
2021-05-14,0.02738012000742973,0.015422225419445823,0.014807778563623586
2021-05-17,0.001300807731929865,0.004016092028209961,-0.0025332581839609958
2021-05-18,-0.012782781152719025,-0.014188923966713674,-0.00855377238403321
2021-05-19,-0.01709725066182166,-0.007667170852342586,-0.0029477518113782963
2021-05-20,0.003898840544676041,-0.001739447398722227,0.010499429334508648
2021-05-21,0.017850760234272123,0.011314237359930424,-0.0007841880752526009
2021-05-24,0.005527204129677443,0.005395412427946944,0.009862497481215371
2021-05-25,-0.010316681799837468,-0.010387549597273171,-0.002127545400828268
2021-05-26,0.00789714346256254,-0.00012360523971821635,0.0018750575506114586
2021-05-27,0.010747700895421985,0.015451924404056072,0.001164636089862725
2021-05-28,0.001748729673530569,-0.0006695310908950702,0.0007685864528870212
2021-06-01,0.027624197863755917,0.010960160044667155,-0.0004924547586302452
2021-06-02,0.0026113766174820086,6.018793062967376e-05,0.0014458890369013488
2021-06-03,0.013676132019472043,0.0006621955620245146,-0.0036353030560487554
2021-06-04,0.006998531300100197,0.0016235490891700621,0.008795303383015707
2021-06-07,-0.008440189347840743,-0.004697381506831633,-0.0007970562694215033
2021-06-08,-0.008953793700672286,-0.003992043375714793,0.00017500954944082991
2021-06-09,-0.00500343306866835,-0.01256342403461641,-0.001825532590615353
2021-06-10,-0.023365045154880804,-0.015711392485393105,0.00464145477646305
2021-06-11,0.010931066448816473,-0.0006860246285338434,0.0019465389328079397
2021-06-14,-0.013662474279313663,-0.01711478229576624,0.0018135563851373604
2021-06-15,-0.004353627128932835,-0.015284164188681615,-0.0020137199542773487
2021-06-16,-0.0008082656991348358,0.0069996214978704785,-0.005404703747025508
2021-06-17,-0.025940021008615588,-0.029285018335090562,-0.00043581054367258787
2021-06-18,-0.03567738258189479,-0.025628714730181912,-0.013211355687284154
2021-06-21,0.02466260886922278,0.016826236320993004,0.013905163512319518
2021-06-22,-2.799660319396935e-05,-0.001463451314678288,0.005111406378990324
2021-06-23,0.009797147804428086,0.006039831175922217,-0.0010838705186486663
2021-06-24,0.021102488566648425,0.009155940767281656,0.005794429545916913
2021-06-25,5.420602552952403e-05,0.010047113203148328,0.0033250631646861706
2021-06-28,-0.00016270966077680526,0.0018159339244272488,0.0023122888604731884
2021-06-29,0.010548716469425123,-0.0012319023871558699,0.0002772977426861445
2021-06-30,0.01837452139012541,0.009041613711779917,0.0013272784229076962
2021-07-01,-0.012034308972512342,0.009852351264732384,0.005208041432254618
2021-07-02,-0.0022158097006412802,-0.006706952737062011,0.007472095894691222
2021-07-06,-0.011559007153807421,-0.016934188901507774,-0.002023902770021735
2021-07-07,-0.0059386828027818694,0.0011725908560586973,0.003353346553662817
2021-07-08,-0.024030582845748327,-0.01740426755272395,-0.008597881009555053
2021-07-09,0.035093260642508284,0.03149816473512068,0.01121482590241385
2021-07-12,0.023237666256390455,0.014214445260443576,0.003445232695593603
2021-07-13,-0.011950197595413492,-0.014985175352428826,-0.003523011181165714
2021-07-14,-0.004211251405015659,-0.0034108782177888486,0.001164256565468591
2021-07-15,-0.002808394471628617,0.0021895275324270713,-0.0032675735627449853
2021-07-16,-0.023167109091764004,-0.02310024266250643,-0.007567415006812794
2021-07-19,-0.028020475428602865,-0.033059771702278695,-0.015996781399984172
2021-07-20,0.027910880528889237,0.018471641683169615,0.015048806004799076
