Date,Open,High,Low,Close,Adj Close,Volume
2022-02-04,362.1700134277344,370.95001220703125,361.0199890136719,367.6000061035156,358.1509094238281,3762300
2022-02-07,365.489990234375,371.4700012207031,363.3500061035156,368.1499938964844,358.686767578125,2635600
2022-02-08,371.0799865722656,372.6499938964844,366.25,370.1000061035156,360.586669921875,3422300
2022-02-09,373.0,376.2799987792969,370.8999938964844,374.5299987792969,364.90277099609375,2250400
2022-02-10,371.7099914550781,377.3999938964844,368.8299865722656,370.57000732421875,361.0445861816406,2406200
2022-02-11,368.54998779296875,374.8999938964844,360.7699890136719,363.05999755859375,353.72760009765625,3142100
2022-02-14,363.05999755859375,364.2900085449219,357.17999267578125,360.239990234375,350.9800720214844,2585600
2022-02-15,364.0899963378906,365.8900146484375,361.3599853515625,363.94000244140625,354.58502197265625,1846400
2022-02-16,361.3500061035156,363.0199890136719,356.5299987792969,360.04998779296875,350.79498291015625,2165300
2022-02-17,358.7799987792969,360.9599914550781,347.8399963378906,349.05999755859375,340.0874938964844,3102400
2022-02-18,345.57000732421875,350.0,343.3699951171875,346.0400085449219,337.1451110839844,2910900
2022-02-22,342.4599914550781,349.0,341.20001220703125,344.2699890136719,335.42059326171875,2590800
2022-02-23,347.57000732421875,349.260009765625,339.82000732421875,341.19000244140625,332.4197692871094,2217300
2022-02-24,328.57000732421875,341.0,326.95001220703125,340.19000244140625,331.4454650878906,4564000
2022-02-25,340.19000244140625,350.70001220703125,340.19000244140625,350.1199951171875,341.1202392578125,2980500
2022-02-28,340.25,343.8399963378906,337.54998779296875,341.2900085449219,332.5172119140625,4245700
2022-03-01,337.3999938964844,338.1600036621094,327.0199890136719,328.20001220703125,321.6485900878906,5631500
2022-03-02,331.6000061035156,338.0,327.3999938964844,336.3800048828125,329.6653137207031,3469900
2022-03-03,338.8699951171875,341.5,330.1300048828125,333.4200134277344,326.764404296875,2393700
2022-03-04,327.0,330.6600036621094,324.0,329.6700134277344,323.0892333984375,3293100
2022-03-07,326.82000732421875,327.7900085449219,320.8500061035156,321.8900146484375,315.46453857421875,3689900
2022-03-08,322.5,330.55999755859375,318.54998779296875,321.3699951171875,314.95489501953125,3596400
2022-03-09,331.67999267578125,337.4700012207031,330.0299987792969,333.5899963378906,326.93096923828125,3202100
2022-03-10,327.6300048828125,331.8399963378906,324.760009765625,329.8999938964844,323.31463623046875,2232600
2022-03-11,334.3699951171875,336.6099853515625,326.7099914550781,327.0,320.4725341796875,2613500
2022-03-14,329.2099914550781,331.6199951171875,322.8999938964844,324.9800109863281,318.49285888671875,2342200
2022-03-15,327.07000732421875,331.8999938964844,324.8399963378906,329.1600036621094,322.58941650390625,2140700
2022-03-16,335.07000732421875,341.3299865722656,334.260009765625,340.760009765625,333.9578552246094,3468500
2022-03-17,337.3699951171875,343.6000061035156,334.8999938964844,343.2699890136719,336.4177551269531,2403500
2022-03-18,338.8699951171875,346.7699890136719,337.29998779296875,345.3800048828125,338.4856262207031,5861900
2022-03-21,345.260009765625,346.29998779296875,337.1499938964844,339.0,332.2330017089844,3401200
2022-03-22,342.20001220703125,346.239990234375,340.1199951171875,343.010009765625,336.1629638671875,2840200
2022-03-23,340.0,340.8299865722656,335.1300048828125,335.6099853515625,328.91064453125,2196800
2022-03-24,336.44000244140625,337.5,334.29998779296875,336.2300109863281,329.5182800292969,1944100
2022-03-25,337.42999267578125,341.8299865722656,335.4800109863281,337.489990234375,330.75311279296875,1580800
2022-03-28,338.1499938964844,338.5,331.510009765625,335.29998779296875,328.6068115234375,2182600
2022-03-29,342.4700012207031,344.0,336.7300109863281,339.6600036621094,332.87982177734375,2378700
