,Adj Close,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
,AAPL,MSFT,AAPL,MSFT,AAPL,MSFT,AAPL,MSFT,AAPL,MSFT,AAPL,MSFT
Date,,,,,,,,,,,,
2022-05-12,142.12648010253906,253.5026397705078,142.55999755859375,255.35000610351562,146.1999969482422,259.8800048828125,138.8000030517578,250.02000427246094,142.77000427246094,257.69000244140625,182602000,51033800
2022-05-13,146.6626434326172,259.2309265136719,147.11000061035156,261.1199951171875,148.10000610351562,263.0400085449219,143.11000061035156,255.35000610351562,144.58999633789062,257.3500061035156,113990900,34925100
2022-05-16,145.097412109375,259.608154296875,145.5399932861328,261.5,147.52000427246094,265.82000732421875,144.17999267578125,255.77999877929688,145.5500030517578,259.9599914550781,86643800,32550900
2022-05-17,148.7861785888672,264.8896789550781,149.24000549316406,266.82000732421875,149.77000427246094,268.3299865722656,146.67999267578125,262.4599914550781,148.86000061035156,266.1099853515625,78336300,28828800
2022-05-18,140.39178466796875,252.82933044433594,140.82000732421875,254.0800018310547,147.36000061035156,263.6000061035156,139.89999389648438,252.77000427246094,146.85000610351562,263.0,109742900,31356000
2022-05-19,136.93234252929688,251.89395141601562,137.35000610351562,253.13999938964844,141.66000366210938,257.6700134277344,136.60000610351562,251.8800048828125,139.8800048828125,253.89999389648438,136095600,32692300
2022-05-20,137.17160034179688,251.31680297851562,137.58999633789062,252.55999755859375,140.6999969482422,258.5400085449219,132.61000061035156,246.44000244140625,139.08999633789062,257.239990234375,137426100,39199300
2022-05-23,142.67481994628906,259.3669738769531,143.11000061035156,260.6499938964844,143.25999450683594,261.5,137.64999389648438,253.42999267578125,137.7899932861328,255.49000549316406,117726300,33175400
2022-05-24,139.9331817626953,258.342041015625,140.36000061035156,259.6199951171875,141.97000122070312,261.3299865722656,137.3300018310547,253.5,140.80999755859375,257.8900146484375,104132700,29043900
2022-05-25,140.0926971435547,261.227783203125,140.52000427246094,262.5199890136719,141.7899932861328,264.5799865722656,138.33999633789062,257.1300048828125,138.42999267578125,258.1400146484375,92482700,28547900
2022-05-26,143.3427734375,264.59112548828125,143.77999877929688,265.8999938964844,144.33999633789062,267.1099853515625,137.13999938964844,261.42999267578125,137.38999938964844,262.2699890136719,90601500,25002100
2022-05-27,149.18495178222656,271.8949890136719,149.63999938964844,273.239990234375,149.67999267578125,273.3399963378906,145.25999450683594,267.55999755859375,145.38999938964844,268.4800109863281,90978500,26910800
2022-05-31,148.38739013671875,270.5317687988281,148.83999633789062,271.8699951171875,150.66000366210938,274.7699890136719,146.83999633789062,268.92999267578125,149.07000732421875,272.5299987792969,103718400,37827700
2022-06-01,148.25779724121094,271.07904052734375,148.7100067138672,272.4200134277344,151.74000549316406,277.69000244140625,147.67999267578125,270.0400085449219,149.89999389648438,275.20001220703125,74286600,25292200
2022-06-02,150.75018310546875,273.2283935546875,151.2100067138672,274.5799865722656,151.27000427246094,274.6499938964844,146.86000061035156,261.6000061035156,147.8300018310547,264.45001220703125,72348100,44008200
2022-06-03,144.9379119873047,268.69085693359375,145.3800048828125,270.0199890136719,147.97000122070312,273.45001220703125,144.4600067138672,268.4100036621094,146.89999389648438,270.30999755859375,88570300,28059000
2022-06-06,145.6956024169922,267.4270935058594,146.13999938964844,268.75,148.57000732421875,274.17999267578125,144.89999389648438,267.2200012207031,147.02999877929688,272.05999755859375,71598400,22400300
2022-06-07,148.25779724121094,271.1586608886719,148.7100067138672,272.5,149.0,273.1300048828125,144.10000610351562,265.94000244140625,144.35000610351562,266.6400146484375,67808200,22860700
2022-06-08,147.51007080078125,269.0789489746094,147.9600067138672,270.4100036621094,149.8699951171875,273.0,147.4600067138672,269.6099853515625,148.5800018310547,271.7099914550781,53950200,17372300
2022-06-09,142.2062530517578,263.48663330078125,142.63999938964844,264.7900085449219,147.9499969482422,272.7099914550781,142.52999877929688,264.6300048828125,147.0800018310547,267.7799987792969,69473000,26439700
2022-06-10,136.7130126953125,251.74468994140625,137.1300048828125,252.99000549316406,140.75999450683594,260.5799865722656,137.05999755859375,252.52999877929688,140.27999877929688,260.5799865722656,91437900,31422800
2022-06-13,131.4789581298828,241.0675048828125,131.8800048828125,242.25999450683594,135.1999969482422,249.02000427246094,131.44000244140625,241.52999877929688,132.8699951171875,245.11000061035156,122207100,46135800
2022-06-14,132.3562774658203,243.28652954101562,132.75999450683594,244.49000549316406,133.88999938964844,245.74000549316406,131.47999572753906,241.50999450683594,133.1300048828125,243.86000061035156,84784300,28651500
2022-06-15,135.01815795898438,250.52073669433594,135.42999267578125,251.75999450683594,137.33999633789062,255.3000030517578,132.16000366210938,246.4199981689453,134.2899932861328,248.30999755859375,91533000,33111700
2022-06-16,129.66448974609375,243.76416015625,130.05999755859375,244.97000122070312,132.38999938964844,247.4199981689453,129.0399932861328,243.02000427246094,132.0800018310547,245.97999572753906,108123900,33169200
2022-06-17,131.15992736816406,246.43096923828125,131.55999755859375,247.64999389648438,133.0800018310547,250.5,129.80999755859375,244.02999877929688,130.07000732421875,244.6999969482422,134520300,43084800
2022-06-21,135.45681762695312,252.49099731445312,135.8699951171875,253.74000549316406,137.05999755859375,254.75,133.32000732421875,249.50999450683594,133.4199981689453,250.25999450683594,81000500,29928300
2022-06-22,134.93841552734375,251.88400268554688,135.35000610351562,253.1300048828125,137.75999450683594,257.1700134277344,133.91000366210938,250.3699951171875,134.7899932861328,251.88999938964844,73409200,25939900
2022-06-23,137.8495330810547,257.5857849121094,138.27000427246094,258.8599853515625,138.58999633789062,259.3699951171875,135.6300048828125,253.6300048828125,136.82000732421875,255.57000732421875,72433800,25861400
2022-06-24,141.22923278808594,266.3822937011719,141.66000366210938,267.70001220703125,141.91000366210938,267.9800109863281,139.77000427246094,261.7200012207031,139.89999389648438,261.80999755859375,89116800,33923200
2022-06-27,141.22923278808594,263.58612060546875,141.66000366210938,264.8900146484375,143.49000549316406,268.29998779296875,140.97000122070312,263.2799987792969,142.6999969482422,268.2099914550781,70207900,24615100
2022-06-28,137.02206420898438,255.21751403808594,137.44000244140625,256.4800109863281,143.4199981689453,266.9100036621094,137.32000732421875,256.32000732421875,142.1300048828125,263.9800109863281,67083400,27295500
2022-06-29,138.80661010742188,258.9789123535156,139.22999572753906,260.260009765625,140.6699981689453,261.9700012207031,136.6699981689453,255.75999450683594,137.4600067138672,257.5899963378906,66242400,20069800
2022-06-30,136.3042449951172,255.56578063964844,136.72000122070312,256.8299865722656,138.3699951171875,259.5299987792969,133.77000427246094,252.89999389648438,137.25,257.04998779296875,98964500,31730900
