Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,158.77999877929688,160.72999572753906,158.3300018310547,160.6199951171875,157.6151123046875,22622100
2020-01-03,158.32000732421875,159.9499969482422,158.05999755859375,158.6199951171875,155.65252685546875,21116200
2020-01-06,157.0800018310547,159.10000610351562,156.50999450683594,159.02999877929688,156.05484008789062,20813700
2020-01-07,159.32000732421875,159.6699981689453,157.32000732421875,157.5800018310547,154.63197326660156,21634100
2020-01-08,158.92999267578125,160.8000030517578,157.9499969482422,160.08999633789062,157.09503173828125,27746500
2020-01-09,161.83999633789062,162.22000122070312,161.02999877929688,162.08999633789062,159.05760192871094,21385000
2020-01-10,162.82000732421875,163.22000122070312,161.17999267578125,161.33999633789062,158.3216552734375,20725900
2020-01-13,161.75999450683594,163.30999755859375,161.25999450683594,163.27999877929688,160.225341796875,21626500
2020-01-14,163.38999938964844,163.60000610351562,161.72000122070312,162.1300048828125,159.09686279296875,23477400
2020-01-15,162.6199951171875,163.94000244140625,162.57000732421875,163.17999267578125,160.127197265625,21417900
2020-01-16,164.35000610351562,166.24000549316406,164.02999877929688,166.1699981689453,163.06130981445312,23865400
2020-01-17,167.4199981689453,167.47000122070312,165.42999267578125,167.10000610351562,163.97390747070312,34371700
2020-01-21,166.67999267578125,168.19000244140625,166.42999267578125,166.5,163.38511657714844,29517200
2020-01-22,167.39999389648438,167.49000549316406,165.67999267578125,165.6999969482422,162.60009765625,24138800
2020-01-23,166.19000244140625,166.8000030517578,165.27000427246094,166.72000122070312,163.6009979248047,19680800
2020-01-24,167.50999450683594,167.52999877929688,164.4499969482422,165.0399932861328,161.95242309570312,24918100
2020-01-27,161.14999389648438,163.3800048828125,160.1999969482422,162.27999877929688,159.2440643310547,32078100
2020-01-28,163.77999877929688,165.75999450683594,163.07000732421875,165.4600067138672,162.3645782470703,24899900
2020-01-29,167.83999633789062,168.75,165.69000244140625,168.0399932861328,164.89630126953125,34754500
2020-01-30,174.0500030517578,174.0500030517578,170.7899932861328,172.77999877929688,169.54762268066406,51597500
2020-01-31,172.2100067138672,172.39999389648438,169.5800018310547,170.22999572753906,167.04531860351562,36142700
2020-02-03,170.42999267578125,174.5,170.39999389648438,174.3800048828125,171.11767578125,30107000
2020-02-04,177.13999938964844,180.63999938964844,176.30999755859375,180.1199951171875,176.75030517578125,36433300
2020-02-05,184.02999877929688,184.1999969482422,178.41000366210938,179.89999389648438,176.534423828125,39186300
2020-02-06,180.97000122070312,183.82000732421875,180.05999755859375,183.6300048828125,180.19464111328125,27751400
2020-02-07,182.85000610351562,185.6300048828125,182.47999572753906,183.88999938964844,180.44976806640625,33529100
2020-02-10,183.5800018310547,188.83999633789062,183.25,188.6999969482422,185.16976928710938,35844300
2020-02-11,190.64999389648438,190.6999969482422,183.5,184.44000244140625,180.98947143554688,53159900
2020-02-12,185.5800018310547,185.85000610351562,181.85000610351562,184.7100067138672,181.25445556640625,47062900
2020-02-13,183.0800018310547,186.22999572753906,182.8699951171875,183.7100067138672,180.27316284179688,35295800
2020-02-14,183.25,185.41000366210938,182.64999389648438,185.35000610351562,181.88247680664062,23149500
2020-02-18,185.61000061035156,187.6999969482422,185.5,187.22999572753906,183.727294921875,27792200
2020-02-19,188.05999755859375,188.17999267578125,186.47000122070312,187.27999877929688,184.27830505371094,29997500
2020-02-20,186.9499969482422,187.25,181.10000610351562,184.4199981689453,181.46414184570312,36862400
2020-02-21,183.1699981689453,183.5,177.25,178.58999633789062,175.72760009765625,48572600
2020-02-24,167.77000427246094,174.5500030517578,163.22999572753906,170.88999938964844,168.15101623535156,68311100
2020-02-25,174.1999969482422,174.83999633789062,167.64999389648438,168.07000732421875,165.376220703125,68073300
2020-02-26,169.7100067138672,173.25999450683594,168.2100067138672,170.1699981689453,167.44256591796875,56206100
2020-02-27,163.32000732421875,167.02999877929688,157.97999572753906,158.17999267578125,155.6446990966797,93174900
2020-02-28,152.41000366210938,163.7100067138672,152.0,162.00999450683594,159.413330078125,97012700
2020-03-02,165.30999755859375,172.9199981689453,162.30999755859375,172.7899932861328,170.0205535888672,71030800
2020-03-03,173.8000030517578,175.0,162.25999450683594,164.50999450683594,161.87326049804688,71677000
2020-03-04,168.49000549316406,170.6999969482422,165.6199951171875,170.5500030517578,167.81646728515625,49814400
2020-03-05,166.0500030517578,170.8699951171875,165.69000244140625,166.27000427246094,163.60507202148438,47817300
2020-03-06,162.61000061035156,163.11000061035156,156.0,161.57000732421875,158.98040771484375,72821100
2020-03-09,151.0,157.75,150.0,150.6199951171875,148.2058868408203,70419300
2020-03-10,158.16000366210938,161.02999877929688,152.5800018310547,160.9199981689453,158.34078979492188,65354400
2020-03-11,157.1300048828125,157.6999969482422,151.14999389648438,153.6300048828125,151.16763305664062,56371600
2020-03-12,145.3000030517578,153.47000122070312,138.5800018310547,139.05999755859375,136.8311767578125,93226400
2020-03-13,147.5,161.91000366210938,140.72999572753906,158.8300018310547,156.28431701660156,92727400
2020-03-16,140.0,149.35000610351562,135.0,135.4199981689453,133.24951171875,87905900
2020-03-17,140.0,147.5,135.0,146.57000732421875,144.22079467773438,81059800
2020-03-18,138.0,146.0,135.02000427246094,140.39999389648438,138.1497039794922,81593200
2020-03-19,142.77000427246094,150.14999389648438,139.0,142.7100067138672,140.42269897460938,85922700
2020-03-20,146.0,147.10000610351562,135.86000061035156,137.35000610351562,135.14857482910156,84866200
2020-03-23,137.00999450683594,140.57000732421875,132.52000427246094,135.97999572753906,133.800537109375,78975200
2020-03-24,143.75,149.60000610351562,141.27000427246094,148.33999633789062,145.96243286132812,82516700
2020-03-25,148.91000366210938,154.3300018310547,144.44000244140625,146.9199981689453,144.56521606445312,75638200
2020-03-26,148.39999389648438,156.66000366210938,148.3699951171875,156.11000061035156,153.60792541503906,64568100
2020-03-27,151.75,154.88999938964844,149.1999969482422,149.6999969482422,147.30062866210938,57042300
2020-03-30,152.44000244140625,160.60000610351562,150.00999450683594,160.22999572753906,157.66184997558594,63420300
2020-03-31,159.39999389648438,164.77999877929688,156.55999755859375,157.7100067138672,155.18228149414062,77927200
2020-04-01,153.0,157.75,150.82000732421875,152.11000061035156,149.67201232910156,57969900
2020-04-02,151.86000061035156,155.47999572753906,150.36000061035156,155.25999450683594,152.7715301513672,49630700
2020-04-03,155.10000610351562,157.3800048828125,152.19000244140625,153.8300018310547,151.36444091796875,41243300
2020-04-06,160.32000732421875,166.5,157.5800018310547,165.27000427246094,162.62110900878906,67111700
2020-04-07,169.58999633789062,170.0,163.25999450683594,163.49000549316406,160.86964416503906,62769000
2020-04-08,165.6699981689453,166.6699981689453,163.5,165.1300048828125,162.4833221435547,48318200
2020-04-09,166.36000061035156,167.3699951171875,163.3300018310547,165.13999938964844,162.49317932128906,51385100
2020-04-13,164.35000610351562,165.57000732421875,162.3000030517578,165.50999450683594,162.85723876953125,41905300
2020-04-14,169.0,173.75,168.0,173.6999969482422,170.9159698486328,52874300
2020-04-15,171.1999969482422,173.57000732421875,169.24000549316406,171.8800048828125,169.1251678466797,40940800
2020-04-16,174.3000030517578,177.27999877929688,172.89999389648438,177.0399932861328,174.20245361328125,50479600
2020-04-17,179.5,180.0,175.8699951171875,178.60000610351562,175.7374267578125,52765600
2020-04-20,176.6300048828125,178.75,174.99000549316406,175.05999755859375,172.25416564941406,36669600
2020-04-21,173.5,173.6699981689453,166.11000061035156,167.82000732421875,165.13023376464844,56203700
2020-04-22,171.38999938964844,174.0,170.82000732421875,173.52000427246094,170.73886108398438,34620200
2020-04-23,174.11000061035156,175.05999755859375,170.91000366210938,171.4199981689453,168.67251586914062,32790800
2020-04-24,172.05999755859375,174.55999755859375,170.7100067138672,174.5500030517578,171.75233459472656,34277600
2020-04-27,176.58999633789062,176.89999389648438,173.3000030517578,174.0500030517578,171.2603759765625,33194400
2020-04-28,175.58999633789062,175.6699981689453,169.38999938964844,169.80999755859375,167.08831787109375,34392700
2020-04-29,173.22000122070312,177.67999267578125,171.8800048828125,177.42999267578125,174.58616638183594,51286600
2020-04-30,180.0,180.39999389648438,176.22999572753906,179.2100067138672,176.33767700195312,53875900
2020-05-01,175.8000030517578,178.63999938964844,174.00999450683594,174.57000732421875,171.7720489501953,39370500
2020-05-04,174.49000549316406,179.0,173.8000030517578,178.83999633789062,175.9735870361328,30372900
2020-05-05,180.6199951171875,183.64999389648438,179.89999389648438,180.75999450683594,177.86282348632812,36839200
2020-05-06,182.0800018310547,184.1999969482422,181.6300048828125,182.5399932861328,179.61428833007812,32139300
2020-05-07,184.1699981689453,184.5500030517578,182.5800018310547,183.60000610351562,180.65731811523438,28316000
2020-05-08,184.97999572753906,185.0,183.36000061035156,184.67999267578125,181.71998596191406,30877800
2020-05-11,183.14999389648438,187.50999450683594,182.85000610351562,186.74000549316406,183.7469940185547,30892700
2020-05-12,186.8000030517578,187.0399932861328,182.3000030517578,182.50999450683594,179.58477783203125,32038200
2020-05-13,182.5500030517578,184.0500030517578,176.5399932861328,179.75,176.86900329589844,44711500
2020-05-14,177.5399932861328,180.69000244140625,175.67999267578125,180.52999877929688,177.63648986816406,41873900
2020-05-15,179.05999755859375,187.05999755859375,177.0,183.16000366210938,180.224365234375,46610400
2020-05-18,185.75,186.1999969482422,183.9600067138672,184.91000366210938,181.94631958007812,35264500
2020-05-19,185.02999877929688,186.60000610351562,183.49000549316406,183.6300048828125,180.68682861328125,26799100
2020-05-20,184.80999755859375,185.85000610351562,183.94000244140625,185.66000366210938,183.1930694580078,31261300
2020-05-21,185.39999389648438,186.6699981689453,183.2899932861328,183.42999267578125,180.99269104003906,29119500
2020-05-22,183.19000244140625,184.4600067138672,182.5399932861328,183.50999450683594,181.07164001464844,20826900
2020-05-26,186.33999633789062,186.5,181.10000610351562,181.57000732421875,179.15744018554688,36073600
2020-05-27,180.1999969482422,181.99000549316406,176.60000610351562,181.80999755859375,179.39422607421875,39517100
2020-05-28,180.74000549316406,184.14999389648438,180.3800048828125,181.39999389648438,178.98965454101562,33810200
2020-05-29,182.72999572753906,184.27000427246094,180.41000366210938,183.25,180.81509399414062,42130400
2020-06-01,182.5399932861328,183.0,181.4600067138672,182.8300018310547,180.40066528320312,22622400
2020-06-02,184.25,185.0,181.35000610351562,184.91000366210938,182.4530487060547,30794600
2020-06-03,184.82000732421875,185.94000244140625,183.5800018310547,185.36000061035156,182.8970489501953,27311000
2020-06-04,184.3000030517578,185.83999633789062,182.3000030517578,182.9199981689453,180.48948669433594,28761800
2020-06-05,182.6199951171875,187.72999572753906,182.00999450683594,187.1999969482422,184.71258544921875,39893600
2020-06-08,185.94000244140625,188.5500030517578,184.44000244140625,188.36000061035156,185.85720825195312,33211600
2020-06-09,188.0,190.6999969482422,187.25999450683594,189.8000030517578,187.27806091308594,29783900
2020-06-10,191.1300048828125,198.52000427246094,191.00999450683594,196.83999633789062,194.2245330810547,43872300
2020-06-11,193.1300048828125,195.75999450683594,186.07000732421875,186.27000427246094,183.7949676513672,52854700
2020-06-12,190.5399932861328,191.72000122070312,185.17999267578125,187.74000549316406,185.2454376220703,43373600
2020-06-15,184.5800018310547,190.82000732421875,184.00999450683594,188.94000244140625,186.4294891357422,32770200
2020-06-16,192.88999938964844,195.5800018310547,191.4600067138672,193.57000732421875,190.99798583984375,42556700
2020-06-17,195.02999877929688,196.32000732421875,193.69000244140625,194.24000549316406,191.6590576171875,25687800
2020-06-18,194.0,196.49000549316406,194.0,196.32000732421875,193.71144104003906,23061600
2020-06-19,198.58999633789062,199.2899932861328,194.3699951171875,195.14999389648438,192.55697631835938,44441100
2020-06-22,195.7899932861328,200.75999450683594,195.22999572753906,200.57000732421875,197.9049835205078,32818900
2020-06-23,202.08999633789062,203.9499969482422,201.42999267578125,201.91000366210938,199.22715759277344,30917400
